département;Ville;longitude;Latitude
2;SERINGES-ET-NESLES;3.53333;49.2
2;GRANDLUP-ET-FAY;3.73333;49.6667
2;COINCY;3.41667;49.1667
2;MARLY-GOMONT;3.8;49.9
2;MACOGNY;3.23333;49.1667
2;TARTIERS;3.23333;49.4333
2;GIBERCOURT;3.28333;49.7333
2;PONTRU;3.21667;49.9
2;TRELOU-SUR-MARNE;3.60695;49.077
2;LA VILLE-AUX-BOIS-LES-DIZY;3.99334;49.6612
2;AMIGNY-ROUY;3.3;49.6
2;CHARMES;3.38333;49.65
2;VIFFORT;3.45;48.9667
2;MACHECOURT;3.84167;49.6583
2;NOGENT-L'ARTAUD;3.31667;48.9667
2;TANNIERES;3.55;49.2833
2;SAINT-ERME-OUTRE-ET-RAMECOURT;3.85;49.5167
2;JOUAIGNES;3.5;49.3
2;VAUCELLES-ET-BEFFECOURT;3.55;49.5333
2;LESQUIELLES-SAINT-GERMAIN;3.61667;49.9333
2;AIZY-JOUY;3.51639;49.4348
2;FAUCOUCOURT;3.46667;49.5333
2;CHAVIGNY;3.3;49.4333
2;VEUILLY-LA-POTERIE;3.21667;49.0833
2;MEZY-MOULINS;3.5;49.0667
2;GERNICOURT;3.86667;49.4
2;QUINCY-BASSE;3.38333;49.5167
2;SERGY;3.56667;49.1833
2;TOULIS-ET-ATTENCOURT;3.73333;49.6833
2;PUISEUX-EN-RETZ;3.13333;49.3
2;LEUZE;4.15;49.85
2;CREZANCY;3.5;49.05
2;NOYALES;3.55;49.9
2;MARIGNY-EN-ORXOIS;3.21667;49.0667
2;FORESTE;3.1;49.8167
2;WISSIGNICOURT;3.43333;49.5333
2;TAVAUX-ET-PONTSERICOURT;3.91667;49.7333
2;SAPONAY;3.48333;49.2167
2;EBOULEAU;3.86667;49.6667
2;ORAINVILLE;4.01667;49.3833
2;MISSY-LES-PIERREPONT;3.8;49.6333
2;NEUILLY-SAINT-FRONT;3.26667;49.1667
2;TERGNIER;3.3;49.65
2;LA FERTE-MILON;3.11667;49.1667
2;BASSOLES-AULERS;3.38333;49.5333
2;LE VERGUIER;3.16667;49.9333
2;OSTEL;3.56667;49.4333
2;SISSY;3.43333;49.8
2;LEURY;3.33333;49.4333
2;LA CROIX-SUR-OURCQ;3.35;49.1667
2;PERNANT;3.23333;49.3833
2;ETREUX;3.65;49.9833
2;BRUYS;3.56667;49.2667
2;FONTENELLE;3.86667;50.0333
2;CERSEUIL;3.51667;49.3333
2;VOHARIES;3.8;49.7833
2;SAINT-PIERRE-AIGLE;3.18333;49.3167
2;SAINT-MARTIN-RIVIERE;3.53333;50.05
2;NANTEUIL-NOTRE-DAME;3.4;49.2
2;SELENS;3.2;49.5
2;MONTHENAULT;3.66667;49.4833
2;SAINT-EUGENE;3.53333;49.0167
2;ETOUVELLES;3.58333;49.5333
2;FAVEROLLES;3.17639;49.2242
2;LISLET;4.01667;49.6833
2;VENDEUIL;3.35;49.7167
2;FOLEMBRAY;3.28333;49.55
2;COURBES;3.45;49.6833
2;CHACRISE;3.4;49.3
2;SERCHES;3.45;49.35
2;ACY;3.41667;49.35
2;VERNEUIL-SOUS-COUCY;3.31667;49.5333
2;BAZOCHES-SUR-VESLES;3.61861;49.3073
2;MAUREGNY-EN-HAYE;3.8;49.5333
2;HARTENNES-ET-TAUX;3.35;49.2667
2;VASSENY;3.48333;49.35
2;MERVAL;3.7;49.35
2;CORCY;3.21667;49.25
2;BONY;3.21667;49.9833
2;BRENY;3.35;49.1833
2;BRECY;3.43333;49.15
2;BRUYERES-SUR-FERE;3.43333;49.1833
2;FLAVY-LE-MARTEL;3.2;49.7167
2;PANCY-COURTECON;3.65;49.4667
2;BOSMONT-SUR-SERRE;3.86667;49.7333
2;MISSY-AUX-BOIS;3.25;49.3333
2;SURFONTAINE;3.45;49.7333
2;DAGNY-LAMBERCY;4.03333;49.7667
2;LANCHY;3.08333;49.8333
2;VAUDESSON;3.48333;49.4667
2;COEUVRES-ET-VALSERY;3.15;49.3333
2;EPIEDS;3.45;49.1
2;VILLENEUVE-SAINT-GERMAIN;3.35;49.3833
2;ALAINCOURT;3.36667;49.75
2;SOUCY;3.13333;49.3167
2;ARCHON;4.11667;49.7417
2;PARGNY-FILAIN;3.53333;49.4667
2;GERMAINE;3.11667;49.7833
2;LA NEUVILLE-HOUSSET;3.71667;49.7833
2;BELLEAU;3.3;49.1
2;PAARS;3.6;49.3333
2;LANISCOURT;3.55;49.55
2;SERMOISE;3.45;49.3667
2;BARENTON-BUGNY;3.65;49.6333
2;QUIERZY;3.13333;49.5667
2;CERIZY;3.33333;49.75
2;LA FERTE-CHEVRESIS;3.56667;49.7333
2;RAMICOURT;3.33333;49.95
2;BUSSIARES;3.25;49.0833
2;BERNOT;3.5;49.8667
2;LERZY;3.86667;49.9333
2;SAMOUSSY;3.73333;49.5833
2;GROUGIS;3.53333;49.9333
2;MACQUIGNY;3.55;49.8833
2;LA FLAMENGRIE;3.91667;50
2;SERVAIS;3.35;49.6167
2;BERTRICOURT;4;49.3833
2;OSLY-COURTIL;3.21667;49.4
2;VERNEUIL-SUR-SERRE;3.66667;49.65
2;MAYOT;3.38333;49.7
2;WASSIGNY;3.6;50.0167
2;BARENTON-CEL;3.63333;49.65
2;ENGLANCOURT;3.8;49.9167
2;ATHIES-SOUS-LAON;3.68333;49.5667
2;FROIDESTREES;3.9;49.9333
2;LA MALMAISON;3.98333;49.5167
2;MANICAMP;3.16667;49.5667
2;BARENTON-SUR-SERRE;3.68333;49.6667
2;AUDIGNY;3.65;49.85
2;OHIS;4.01667;49.9333
2;MARTIGNY;4.13333;49.8667
2;BARISIS;3.32806;49.5787
2;EPAUX-BEZU;3.35;49.1
2;ABBECOURT;3.18333;49.6
2;HAUTEVILLE;3.51667;49.8667
2;BENAY;3.31667;49.75
2;LA NEUVILLE-EN-BEINE;3.15;49.6833
2;TUPIGNY;3.6;49.95
2;VERVINS;3.9;49.8333
2;DORENGT;3.68333;49.9667
2;SAINT-GOBERT;3.81667;49.8
2;PARCY-ET-TIGNY;3.335;49.2787
2;SAINT-PIERRE-LES-FRANQUEVILLE;3.82361;49.8195
2;MONT-NOTRE-DAME;3.58333;49.3
2;MONT-SAINT-MARTIN;3.63333;49.2833
2;CHIERRY;3.43333;49.0333
2;CUTRY;3.18333;49.35
2;CHEVENNES;3.73333;49.8167
2;MONTIGNY-LE-FRANC;3.91667;49.6833
2;BOURG-ET-COMIN;3.65;49.4
2;SAINT-AGNAN;3.6;49.0167
2;COULONGES-COHAN;3.63639;49.2012
2;PREMONTRE;3.4;49.55
2;COURTRIZY-ET-FUSSIGNY;3.8;49.5167
2;JUMENCOURT;3.35;49.5167
2;CLAIRFONTAINE;3.98333;49.9833
2;SEQUEHART;3.33333;49.9167
2;AGNICOURT-ET-SECHELLES;3.95;49.7167
2;ROUCY;3.81667;49.3667
2;PREMONT;3.38333;50
2;CLASTRES;3.23333;49.7333
2;LE CHARMEL;3.55;49.1167
2;ALLEMANT;3.45;49.4667
2;MONT-SAINT-PERE;3.48333;49.0667
2;PARFONDEVAL;4.16667;49.7333
2;CHIVRES-VAL;3.43333;49.4
2;AUBENCHEUL-AUX-BOIS;3.26667;50.0333
2;MONTFAUCON;3.45;48.95
2;LES AUTELS;4.2257;49.7667
2;FONTENOY;3.2;49.4167
2;CRECY-AU-MONT;3.31667;49.4833
2;MORCOURT;3.31667;49.8667
2;NEUVILLE-SUR-MARGIVAL;3.4;49.45
2;CYS-LA-COMMUNE;3.56667;49.4
2;MARIZY-SAINT-MARD;3.21667;49.1833
2;VILLERET;3.18333;49.95
2;AMIFONTAINE;3.91667;49.4833
2;FONTAINE-UTERTE;3.36667;49.9167
2;DOLIGNON;4.08333;49.7167
2;ETAVES-ET-BOCQUIAUX;3.45;49.9333
2;ROCQUIGNY;3.98333;50.0333
2;MORTIERS;3.66667;49.6833
2;ROZOY-SUR-SERRE;4.13333;49.7167
2;MALZY;3.73333;49.9
2;BELLENGLISE;3.25;49.9167
2;CERNY-EN-LAONNOIS;3.66667;49.45
2;MONTLOUE;4.06667;49.6667
2;SAINTE-GENEVIEVE;4.07139;49.7195
2;NEUVE-MAISON;4.03333;49.9333
2;BEZU-SAINT-GERMAIN;3.4;49.1
2;ETREAUPONT;3.91667;49.9
2;BERTHENICOURT;3.38333;49.7667
2;THIERNU;3.8;49.75
2;LAIGNY;3.86667;49.85
2;AISONVILLE-ET-BERNOVILLE;3.53333;49.9333
2;CROUY;3.36667;49.4
2;HIRSON;4.08333;49.9167
2;BAGNEUX;3.28333;49.4667
2;AUTREMENCOURT;3.8;49.7
2;LA CELLE-SOUS-MONTMIRAIL;3.46611;48.8648
2;CONDE-SUR-AISNE;3.45;49.4
2;BLERANCOURT;3.15;49.5167
2;MONTHUREL;3.55;49.0167
2;PETIT-VERLY;3.55;49.9667
2;SOIZE;4.08333;49.7
2;SACONIN-ET-BREUIL;3.25;49.3667
2;LARGNY-SUR-AUTOMNE;3.05;49.2667
2;SOMMERON;3.95;49.95
2;VESLUD;3.73333;49.5333
2;LIESSE-NOTRE-DAME;3.80445;49.6095
2;CHAUDUN;3.26667;49.3167
2;VUILLERY;3.38333;49.4333
2;OMISSY;3.31667;49.8833
2;PAVANT;3.28333;48.95
2;MISSY-SUR-AISNE;3.43333;49.3833
2;CUGNY;3.15;49.7
2;PARFONDRU;3.71667;49.5333
2;COINGT;4.08333;49.7833
2;FONSOMME;3.4;49.9
2;DURY;3.12889;49.7506
2;ROYAUCOURT-ET-CHAILVET;3.53333;49.5167
2;LANDRICOURT;3.36667;49.5
2;SISSONNE;3.9;49.5667
2;BERLISE;4.11667;49.6667
2;RIBEMONT;3.46667;49.8
2;SAINS-RICHAUMONT;3.7;49.8167
2;FILAIN;3.55;49.4667
2;CHEVREGNY;3.58333;49.4667
2;MONTCHALONS;3.73333;49.5167
2;BRUMETZ;3.15;49.1
2;TAILLEFONTAINE;3.03333;49.3167
2;GUNY;3.26667;49.5167
2;FRESNOY-LE-GRAND;3.41667;49.95
2;NOUVRON-VINGRE;3.2;49.4333
2;MAGNY-LA-FOSSE;3.28333;49.9333
2;CUISY-EN-ALMONT;3.25;49.4167
2;MONTBAVIN;3.51667;49.5333
2;VORGES;3.65;49.5167
2;MONTESCOURT-LIZEROLLES;3.2575;49.7387
2;PONT-ARCY;3.61667;49.3833
2;GRUGIES;3.26667;49.8
2;BIEUXY;3.26667;49.45
2;MARCY;3.4;49.8333
2;BRAINE;3.53333;49.3333
2;ORGEVAL;3.7;49.5167
2;MAREST-DAMPCOURT;3.15;49.6
2;CILLY;3.83333;49.7333
2;HARLY;3.31667;49.8333
2;ROUVROY;3.31667;49.85
2;ROMENY-SUR-MARNE;3.33333;48.9833
2;DOUCHY;3.11667;49.7667
2;VAUXTIN;3.6;49.35
2;ROGECOURT;3.41667;49.6333
2;MONTIGNY-LENGRAIN;3.1;49.3667
2;HOURY;3.85;49.7833
2;PIERREPONT;3.78333;49.65
2;DOHIS;4.13333;49.75
2;BRASLES;3.43333;49.05
2;AUBIGNY-EN-LAONNOIS;3.8;49.5
2;PAISSY;3.7;49.4167
2;NOUVION-LE-COMTE;3.46667;49.6833
2;MONCEAU-LE-NEUF-ET-FAUCOUZY;3.61584;49.7698
2;RAILLIMONT;4.15;49.7083
2;DAMMARD;3.2;49.15
2;PASSY-SUR-MARNE;3.56667;49.0667
2;LEMPIRE;3.16667;49.9833
2;CUIRY-LES-CHAUDARDES;3.76667;49.3833
2;HOUSSET;3.7;49.7833
2;BILLY-SUR-AISNE;3.38333;49.3667
2;BELLEU;3.33333;49.3667
2;PONTAVERT;3.81667;49.4167
2;DIZY-LE-GROS;4.01667;49.6333
2;CROUTTES-SUR-MARNE;3.24;48.98
2;COURMELLES;3.31667;49.35
2;BICHANCOURT;3.21667;49.5833
2;BEAUVOIS-EN-VERMANDOIS;3.1;49.8167
2;PRIEZ;3.26667;49.1333
2;CHASSEMY;3.5;49.3833
2;ETREPILLY;3.33333;49.0833
2;ARTEMPS;3.18333;49.7667
2;FRIERES-FAILLOUEL;3.25;49.6667
2;WIEGE-FATY;3.73333;49.8833
2;SAINT-NICOLAS-AUX-BOIS;3.41667;49.6
2;GRICOURT;3.25;49.8833
2;BLESMES;3.45;49.0333
2;VILLE-SAVOYE;3.63333;49.3
2;MERCIN-ET-VAUX;3.28333;49.3833
2;CHEVRESIS-MONCEAU;3.56667;49.75
2;BEAUREVOIR;3.3;50
2;SAINT-BANDRY;3.16667;49.3667
2;VREGNY;3.41667;49.4167
2;VADENCOURT;3.58333;49.9333
2;VIERZY;3.28333;49.2833
2;CAILLOUEL-CREPIGNY;3.15;49.6167
2;NIZY-LE-COMTE;4.05;49.5667
2;VENDIERES;3.45;48.8667
2;BUZANCY;3.35;49.3167
2;JEANTES;4.05;49.8
2;CONNIGIS;3.53333;49.0333
2;TORCY-EN-VALOIS;3.26667;49.0833
2;COUCY-LA-VILLE;3.33333;49.5333
2;GOUDELANCOURT-LES-PIERREPONT;3.85473;49.6689
2;PASSY-EN-VALOIS;3.2;49.1667
2;MONTGRU-SAINT-HILAIRE;3.33333;49.1833
2;MONT-D'ORIGNY;3.48333;49.8333
2;VASSOGNE;3.73333;49.4167
2;MAISSEMY;3.2;49.8833
2;ROGNY;3.81667;49.7667
2;VENEROLLES;3.63333;49.9667
2;CLAMECY;3.36667;49.4333
2;VIEL-ARCY;3.61667;49.3833
2;GUYENCOURT;3.83333;49.35
2;MENNEVRET;3.55;49.9833
2;CAULAINCOURT;3.1;49.8667
2;OULCHY-LE-CHATEAU;3.35;49.2
2;GUISE;3.63333;49.9
2;CHAMPS;3.25;49.5333
2;SAINTE-PREUVE;3.91667;49.6167
2;PROIX;3.56667;49.9
2;AMBLENY;3.18333;49.3833
2;RIBEAUVILLE;3.58333;50.05
2;TUGNY-ET-PONT;3.15;49.75
2;FRESNES;3.36973;49.5539
2;BOURGUIGNON-SOUS-MONTBAVIN;3.54139;49.5281
2;NEUVILLETTE;3.46667;49.85
2;SAINT-THOMAS;3.81667;49.5
2;MARFONTAINE;3.78333;49.8
2;BESMONT;4.11667;49.8333
2;LEHAUCOURT;3.28333;49.9167
2;BRISSY-HAMEGICOURT;3.38028;49.7437
2;PLOMION;4.01667;49.8
2;SAVY;3.18333;49.8
2;PUISIEUX-ET-CLANLIEU;3.66667;49.85
2;CIRY-SALSOGNE;3.46667;49.3667
2;CRUPILLY;3.75;49.9167
2;DOMMIERS;3.21667;49.3333
2;ETREILLERS;3.15;49.8167
2;CHOUY;3.25;49.2
2;LANDIFAY-ET-BERTAIGNEMONT;3.6;49.8167
2;SILLY-LA-POTERIE;3.15;49.2
2;NAUROY;3.25;49.95
2;LIME;3.55;49.3167
2;AUBIGNY-AUX-KAISNES;3.11667;49.7833
2;MONCEAU-LE-WAAST;3.7;49.6167
2;CUIRY-LES-IVIERS;4.10973;49.7614
2;REGNY;3.41667;49.8167
2;VILLERS-SAINT-CHRISTOPHE;3.1;49.7833
2;CHAILLEVOIS;3.51667;49.5167
2;VEZILLY;3.7;49.1833
2;LAPPION;3.96667;49.6167
2;FRESNES-EN-TARDENOIS;3.55;49.15
2;GRAND-ROZOY;3.38333;49.2333
2;CONDE-SUR-SUIPPE;3.95;49.4167
2;CELLES-LES-CONDE;3.56667;49.0167
2;CESSIERES;3.48333;49.5667
2;COURBOIN;3.5;49
2;VERDILLY;3.41667;49.0667
2;SORBAIS;3.9;49.9167
2;THENAILLES;3.95;49.8167
2;MENNEVILLE;4;49.4167
2;BONNEIL;3.35;49
2;COUVRON-ET-AUMENCOURT;3.51667;49.65
2;CHAVIGNON;3.51667;49.4833
2;GANDELU;3.18333;49.1
2;LE THUEL;4.07695;49.6495
2;SEPTVAUX;3.38333;49.5667
2;NEUFCHATEL-SUR-AISNE;4.03333;49.4333
2;BONCOURT;3.95;49.6167
2;MONAMPTEUIL;3.56667;49.4833
2;VILLIERS-SAINT-DENIS;3.26723;48.9931
2;GLENNES;3.71667;49.35
2;JUSSY;3.23333;49.7167
2;CROIX-FONSOMME;3.4;49.9167
2;BERTAUCOURT-EPOURDON;3.38333;49.6167
2;BUCILLY;4.08333;49.8833
2;SAINT-THIBAUT;3.61667;49.3
2;LANDOUZY-LA-VILLE;4.05;49.8667
2;GOUDELANCOURT-LES-BERRIEUX;3.84917;49.4967
2;COLLIGIS-CRANDELAIN;3.65;49.4833
2;NESLES-LA-MONTAGNE;3.41667;49.0167
2;LA CAPELLE;3.91639;49.9773
2;AIZELLES;3.81667;49.4833
2;VERMAND;3.15;49.8667
2;MONTHIERS;3.3;49.1
2;SAINT-PIERREMONT;3.88333;49.7167
2;CELLES-SUR-AISNE;3.48333;49.4167
2;EVERGNICOURT;4.03333;49.4333
2;FOSSOY;3.48333;49.05
2;MUSCOURT;3.75;49.3667
2;CHAUDARDES;3.78333;49.3833
2;REMIGNY;3.28333;49.7167
2;MONS-EN-LAONNOIS;3.55334;49.5373
2;CHARLY-SUR-MARNE;3.28528;48.9773
2;CHATEAU-THIERRY;3.4;49.05
2;EPPES;3.73333;49.55
2;VAUXREZIS;3.28056;49.4137
2;CHATILLON-LES-SONS;3.68333;49.75
2;VIVIERES;3.1;49.3
2;COYOLLES;3.05;49.2333
2;ROZIERES-SUR-CRISE;3.35;49.3333
2;THENELLES;3.46667;49.8167
2;NOGENTEL;3.4;49.0167
2;LA CHAPELLE-SUR-CHEZY;3.38333;48.95
2;CONCEVREUX;3.78333;49.3833
2;GRANDRIEUX;4.18333;49.7333
2;ORIGNY-EN-THIERACHE;4.01667;49.9
2;ACHERY;3.38333;49.6833
2;LESDINS;3.33333;49.9
2;LIEZ;3.28333;49.6833
2;HARAMONT;3.05;49.2833
2;MENNESSIS;3.26667;49.7
2;LEVERGIES;3.31667;49.9333
2;OLLEZY;3.13333;49.7167
2;COLONFAY;3.7;49.85
2;VAUXBUIN;3.3;49.3667
2;LA VALLEE-MULATRE;3.56667;50.0167
2;REVILLON;3.7;49.3667
2;WATIGNY;4.2;49.9
2;GRAND-VERLY;3.58333;49.9333
2;TROESNES;3.16973;49.1931
2;NOUVION-ET-CATILLON;3.48333;49.7
2;VILLERS-HELON;3.26667;49.2667
2;BUIRONFOSSE;3.83333;49.9667
2;COURCHAMPS;3.26667;49.1167
2;NOYANT-ET-ACONIN;3.33333;49.3333
2;SAINT-SIMON;3.16667;49.75
2;BEAUTOR;3.33333;49.65
2;PRESLES-ET-THIERNY;3.61667;49.5167
2;MONCEAU-LES-LEUPS;3.48333;49.6667
2;MONTCORNET;4.01723;49.6956
2;VIELS-MAISONS;3.4;48.9
2;MARIZY-SAINTE-GENEVIEVE;3.2;49.1833
2;AUTREPPES;3.85;49.9
2;MOY-DE-L'AISNE;3.36667;49.75
2;ANY-MARTIN-RIEUX;4.2165;49.8833
2;ESQUEHERIES;3.75;49.9833
2;TROSLY-LOIRE;3.23333;49.5167
2;FAYET;3.25;49.8667
2;HARCIGNY;3.98333;49.8
2;ITANCOURT;3.35;49.8
2;BRIE;3.4825;49.6009
2;HINACOURT;3.28333;49.7333
2;LATILLY;3.31667;49.15
2;HOLNON;3.21667;49.8667
2;MARCHAIS;3.81667;49.5833
2;PARPEVILLE;3.55;49.7667
2;VIC-SUR-AISNE;3.11667;49.4
2;VIGNEUX-HOCQUET;3.98333;49.7333
2;VEZAPONIN;3.23333;49.4667
2;BRAYE-EN-THIERACHE;3.96667;49.7833
2;RETHEUIL;3.01667;49.3167
2;FESMY-LE-SART;3.67834;50.042
2;CORBENY;3.81667;49.4667
2;FLUQUIERES;3.15;49.8
2;PONT-SAINT-MARD;3.28333;49.5
2;MONTLEVON;3.53333;48.9667
2;EPAGNY;3.25;49.4667
2;VINCY-REUIL-ET-MAGNY;4.05;49.7167
2;MONTIGNY-SOUS-MARLE;3.8;49.75
2;BOIS-LES-PARGNY;3.65;49.7167
2;RENNEVAL;4.05;49.7333
2;TRAVECY;3.35;49.6833
2;LESGES;3.5;49.3
2;CRECY-SUR-SERRE;3.61667;49.7
2;LA SELVE;4;49.5667
2;NEUVILLE-SAINT-AMAND;3.33333;49.8167
2;BOURESCHES;3.3;49.0667
2;BEAUME;4.15;49.8333
2;LE NOUVION-EN-THIERACHE;3.78333;50.0167
2;ERLON;3.71667;49.7167
2;VIRY-NOUREUIL;3.25;49.6333
2;LIZY;3.46667;49.5167
2;DRAVEGNY;3.63333;49.2333
2;SUZY;3.46667;49.55
2;DEUILLET;3.35;49.6333
2;MOLINCHART;3.53333;49.5667
2;LA VILLE-AUX-BOIS-LES-PONTAVERT;3.84973;49.4278
2;ARRANCY;3.75;49.4833
2;SAINT-CHRISTOPHE-A-BERRY;3.13333;49.4167
2;GRONARD;3.88333;49.7833
2;CREPY;3.51389;49.6042
2;BRUYERES-ET-MONTBERAULT;3.66667;49.5167
2;BETHANCOURT-EN-VAUX;3.15;49.6167
2;VAUXAILLON;3.4;49.4833
2;CHARTEVES;3.5;49.0833
2;MARCY-SOUS-MARLE;3.73333;49.7333
2;CLACY-ET-THIERRET;3.56667;49.55
2;GOUSSANCOURT;3.66667;49.1667
2;MARGIVAL;3.4;49.4333
2;BARZY-SUR-MARNE;3.55;49.0833
2;PINON;3.45;49.4833
2;BRANCOURT-EN-LAONNOIS;3.41667;49.5167
2;VASSENS;3.15;49.4667
2;ESSIGNY-LE-GRAND;3.28333;49.7667
2;CHERET;3.68333;49.5167
2;ESSIGNY-LE-PETIT;3.36667;49.9
2;MAREUIL-EN-DOLE;3.55;49.25
2;SAINT-QUENTIN;3.28333;49.85
2;VENDHUILE;3.21667;50.0167
2;CONTESCOURT;3.23333;49.8
2;MONNES;3.21667;49.15
2;DOMPTIN;3.28333;49.0167
2;BESME;3.16667;49.5333
2;VAUXCERE;3.63333;49.35
2;MOLAIN;3.51667;50.0167
2;PLOYART-ET-VAURSEINE;3.74445;49.4884
2;HAUTEVESNES;3.23333;49.1167
2;COUVRELLES;3.48333;49.35
2;BUIRE;4.05;49.9
2;AULNOIS-SOUS-LAON;3.6;49.6167
2;COURMONT;3.56667;49.15
2;PARGNAN;3.7;49.4
2;MARTIGNY-COURPIERRE;3.68333;49.4833
2;SAINT-MARD;3.58334;49.387
2;COUCY-LE-CHATEAU-AUFFRIQUE;3.3225;49.5203
2;DALLON;3.23333;49.8167
2;ARMENTIERES-SUR-OURCQ;3.38333;49.1833
2;MEZIERES-SUR-OISE;3.4;49.7667
2;BERGUES-SUR-SAMBRE;3.71667;50.0333
2;LA NEUVILLE-BOSMONT;3.85;49.7167
2;MONTREUIL-AUX-LIONS;3.2;49.0167
2;MEURIVAL;3.76667;49.35
2;SEPTMONTS;3.35;49.3333
2;PLEINE-SELVE;3.51667;49.7833
2;BELLICOURT;3.23333;49.95
2;ANCIENVILLE;3.21667;49.2167
2;LESCHELLE;3.76667;49.9667
2;FIEULAINE;3.45;49.8833
2;VILLERS-AGRON-AIGUIZY;3.7;49.15
2;FERE-EN-TARDENOIS;3.51667;49.2
2;CRAMAILLE;3.45;49.2333
2;HOMBLIERES;3.36667;49.85
2;OGNES;3.19417;49.6109
2;GOUY;3.25473;50.0017
2;RESSONS-LE-LONG;3.15;49.3833
2;BUCY-LES-PIERREPONT;3.9;49.65
2;NOUVION-LE-VINEUX;3.61667;49.5
2;ROZOY-BELLEVALLE;3.45;48.9167
2;ROUVROY-SUR-SERRE;4.16667;49.7167
2;VERSIGNY;3.43333;49.65
2;ASSIS-SUR-SERRE;3.56667;49.6833
2;VAUX-ANDIGNY;3.51667;50.0167
2;FONTAINE-LES-VERVINS;3.9;49.85
2;LUZOIR;3.96667;49.9333
2;MONTBREHAIN;3.35;49.9667
2;ERLOY;3.81667;49.9
2;PAPLEUX;3.88333;50.0167
2;SEBONCOURT;3.48333;49.95
2;HANNAPES;3.61667;49.9667
2;MONCEAU-SUR-OISE;3.7;49.9
2;FROIDMONT-COHARTILLE;3.7;49.6833
2;RESIGNY;4.2;49.7333
2;SERY-LES-MEZIERES;3.41667;49.7667
2;MERLIEUX-ET-FOUQUEROLLES;3.5;49.5167
2;L'EPINE-AUX-BOIS;3.45;48.8833
2;ANDELAIN;3.36667;49.6333
2;JEANCOURT;3.15;49.9333
2;ESSISES;3.41667;48.9667
2;VILLERS-COTTERETS;3.08333;49.25
2;SOUPIR;3.6;49.4167
2;CAMELIN;3.13417;49.5248
2;LONGUEVAL-BARBONVAL;3.65278;49.3595
2;GERGNY;3.91667;49.9167
2;BOHAIN-EN-VERMANDOIS;3.45;49.9833
2;WIMY;4;49.9333
2;MONDREPUIS;4.06667;49.9667
2;CHAMOUILLE;3.66667;49.4667
2;ROUGERIES;3.8;49.8
2;HARY;3.93333;49.7833
2;IVIERS;4.13333;49.7833
2;NOROY-SUR-OURCQ;3.21667;49.2
2;DANIZY;3.38333;49.65
2;GAUCHY;3.26667;49.8167
2;LAFFAUX;3.41667;49.45
2;POUILLY-SUR-SERRE;3.58333;49.6833
2;TRUCY;3.61667;49.4667
2;VESLES-ET-CAUMONT;3.78333;49.6667
2;OULCHY-LA-VILLE;3.35;49.2167
2;BOURGUIGNON-SOUS-COUCY;3.16667;49.55
2;COUCY-LES-EPPES;3.76667;49.55
2;JUVINCOURT-ET-DAMARY;3.9;49.45
2;TREFCON;3.1;49.8667
2;VOYENNE;3.71667;49.7167
2;LAUNOY;3.4;49.2667
2;CRAONNELLE;3.76667;49.4333
2;VENDRESSE-BEAULNE;3.66667;49.4333
2;BRAYE-EN-LAONNOIS;3.61667;49.4333
2;SANCY-LES-CHEMINOTS;3.46667;49.4333
2;REMIES;3.53333;49.6833
2;PIERREMANDE;3.25;49.5667
2;CERNY-LES-BUCY;3.53333;49.5833
2;PASLY;3.3;49.4
2;AUTREVILLE;3.23333;49.5833
2;OEUILLY;3.68333;49.3833
2;SAINT-PAUL-AUX-BOIS;3.2;49.5333
2;LUCY-LE-BOCAGE;3.28333;49.05
2;COUPRU;3.26667;49.0333
2;AUGY;3.51667;49.3333
2;ESSOMES-SUR-MARNE;3.36667;49.0333
2;VENIZEL;3.38333;49.3667
3;NEURE;2.98333;46.75
3;ANDELAROCHE;3.75;46.25
3;LIMOISE;3.05;46.6833
3;VENDAT;3.35;46.15
3;LOUCHY-MONTFAND;3.25;46.3167
3;DESERTINES;2.61667;46.35
3;MONTAIGUET-EN-FOREZ;3.8;46.2667
3;SAINT-YORRE;3.46667;46.0667
3;GARNAT-SUR-ENGIEVRE;3.65;46.6333
3;ARRONNES;3.56667;46.0667
3;CHEZELLE;3.11667;46.2167
3;CHATELUS;3.73389;46.1931
3;LA CHAPELLE-AUX-CHASSES;3.53333;46.6667
3;SAINT-PALAIS;2.3;46.4333
3;FLEURIEL;3.16667;46.2833
3;LAVAULT-SAINTE-ANNE;2.6;46.3167
3;BAYET;3.26667;46.25
3;SERVILLY;3.6;46.2833
3;CHATILLON;3.13333;46.4667
3;HURIEL;2.48333;46.3667
3;DEUX-CHAISES;3.03333;46.3833
3;SAINT-PRIEST-EN-MURAT;2.91667;46.35
3;VILLEBRET;2.63333;46.2667
3;NEUILLY-EN-DONJON;3.88333;46.35
3;SAINT-FARGEOL;2.63333;46.1333
3;ISLE-ET-BARDAIS;2.8;46.6833
3;DOMERAT;2.53333;46.35
3;TAXAT-SENAT;3.13333;46.2
3;SAINT-MENOUX;3.15;46.5833
3;ARCHIGNAT;2.41667;46.3833
3;SALIGNY-SUR-ROUDON;3.75;46.4667
3;MONTORD;3.23333;46.3
3;SOUVIGNY;3.18333;46.5333
3;LOUROUX-HODEMENT;2.71667;46.4667
3;HYDS;2.83333;46.2833
3;BUXIERES-LES-MINES;2.96667;46.4667
3;BEAULON;3.66667;46.6
3;VALIGNAT;3.06667;46.1833
3;DOYET;2.8;46.3333
